No.,message_name,message_id_hex,message_id_dec,dlc,transmitter,cycle_time,signal_name,start_bit,length,byte_order,signed_unsigned,factor,offset,min_value,max_value,unit,initial_value,invalid_value,description,Loại lỗi,Điều kiện kích hoạt,Ý nghĩa kỹ thuật,Mức độ ảnh hưởng,Gợi ý chẩn đoán
305,APM_FL_WarnMsg,0x4C1,1217,8,CVC_I,,APM_FL_Warning_Flag_5,16,1,Motorola,Unsigned,1,0,0,1,-,,,,Cảnh báo,Khi phát hiện trạng thái cảnh báo,Cảnh báo: APM_FL_Warning_Flag_5,Trung bình,"Kiểm tra hệ thống liên quan, xem lại mã lỗi"
306,APM_FL_WarnMsg,0x4C1,1217,8,CVC_I,,APM_FL_Warning_Flag_6,17,1,Motorola,Unsigned,1,0,0,1,,,,,Cảnh báo,Khi phát hiện trạng thái cảnh báo,Cảnh báo: APM_FL_Warning_Flag_6,Trung bình,"Kiểm tra hệ thống liên quan, xem lại mã lỗi"
307,APM_FL_WarnMsg,0x4C1,1217,8,CVC_I,,APM_FL_Warning_Flag_7,18,1,Motorola,Unsigned,1,0,0,1,-,,,,Cảnh báo,Khi phát hiện trạng thái cảnh báo,Cảnh báo: APM_FL_Warning_Flag_7,Trung bình,"Kiểm tra hệ thống liên quan, xem lại mã lỗi"
308,APM_FL_WarnMsg,0x4C1,1217,8,CVC_I,,APM_FL_Warning_Flag_8,19,1,Motorola,Unsigned,1,0,0,1,,,,,Cảnh báo,Khi phát hiện trạng thái cảnh báo,Cảnh báo: APM_FL_Warning_Flag_8,Trung bình,"Kiểm tra hệ thống liên quan, xem lại mã lỗi"
309,APM_FL_WarnMsg,0x4C1,1217,8,CVC_I,,APM_FL_Warning_Flag_9,20,1,Motorola,Unsigned,1,0,0,1,,,,,Cảnh báo,Khi phát hiện trạng thái cảnh báo,Cảnh báo: APM_FL_Warning_Flag_9,Trung bình,"Kiểm tra hệ thống liên quan, xem lại mã lỗi"
310,APM_FL_WarnMsg,0x4C1,1217,8,CVC_I,,APM_FL_Warning_Flag_10,21,1,Motorola,Unsigned,1,0,0,1,,,,,Cảnh báo,Khi phát hiện trạng thái cảnh báo,Cảnh báo: APM_FL_Warning_Flag_10,Trung bình,"Kiểm tra hệ thống liên quan, xem lại mã lỗi"
311,APM_FL_WarnMsg,0x4C1,1217,8,CVC_I,,APM_FL_Warning_Flag_11,22,1,Motorola,Unsigned,1,0,0,1,,,,,Cảnh báo,Khi phát hiện trạng thái cảnh báo,Cảnh báo: APM_FL_Warning_Flag_11,Trung bình,"Kiểm tra hệ thống liên quan, xem lại mã lỗi"
312,APM_FL_WarnMsg,0x4C1,1217,8,CVC_I,,APM_FL_Warning_Flag_12,23,1,Motorola,Unsigned,1,0,0,1,-,,,,Cảnh báo,Khi phát hiện trạng thái cảnh báo,Cảnh báo: APM_FL_Warning_Flag_12,Trung bình,"Kiểm tra hệ thống liên quan, xem lại mã lỗi"
313,APM_FR_WarnMsg,0x4C4,1220,8,CVC_I,,APM_FR_Warning_Flag_3,14,1,Motorola,Unsigned,1,0,0,1,,,,,Cảnh báo,Khi phát hiện trạng thái cảnh báo,Cảnh báo: APM_FR_Warning_Flag_3,Trung bình,"Kiểm tra hệ thống liên quan, xem lại mã lỗi"
314,APM_FR_WarnMsg,0x4C4,1220,8,CVC_I,,APM_FR_Warning_Flag_4,15,1,Motorola,Unsigned,1,0,0,1,,,,,Cảnh báo,Khi phát hiện trạng thái cảnh báo,Cảnh báo: APM_FR_Warning_Flag_4,Trung bình,"Kiểm tra hệ thống liên quan, xem lại mã lỗi"
315,APM_FR_WarnMsg,0x4C4,1220,8,CVC_I,,APM_FR_Warning_Flag_5,16,1,Motorola,Unsigned,1,0,0,1,-,,,,Cảnh báo,Khi phát hiện trạng thái cảnh báo,Cảnh báo: APM_FR_Warning_Flag_5,Trung bình,"Kiểm tra hệ thống liên quan, xem lại mã lỗi"
316,APM_FR_WarnMsg,0x4C4,1220,8,CVC_I,,APM_FR_Warning_Flag_6,17,1,Motorola,Unsigned,1,0,0,1,,,,,Cảnh báo,Khi phát hiện trạng thái cảnh báo,Cảnh báo: APM_FR_Warning_Flag_6,Trung bình,"Kiểm tra hệ thống liên quan, xem lại mã lỗi"
317,APM_FR_WarnMsg,0x4C4,1220,8,CVC_I,,APM_FR_Warning_Flag_7,18,1,Motorola,Unsigned,1,0,0,1,-,,,,Cảnh báo,Khi phát hiện trạng thái cảnh báo,Cảnh báo: APM_FR_Warning_Flag_7,Trung bình,"Kiểm tra hệ thống liên quan, xem lại mã lỗi"
318,APM_FR_WarnMsg,0x4C4,1220,8,CVC_I,,APM_FR_Warning_Flag_8,19,1,Motorola,Unsigned,1,0,0,1,,,,,Cảnh báo,Khi phát hiện trạng thái cảnh báo,Cảnh báo: APM_FR_Warning_Flag_8,Trung bình,"Kiểm tra hệ thống liên quan, xem lại mã lỗi"
319,APM_FR_WarnMsg,0x4C4,1220,8,CVC_I,,APM_FR_Warning_Flag_9,20,1,Motorola,Unsigned,1,0,0,1,,,,,Cảnh báo,Khi phát hiện trạng thái cảnh báo,Cảnh báo: APM_FR_Warning_Flag_9,Trung bình,"Kiểm tra hệ thống liên quan, xem lại mã lỗi"
320,APM_FR_WarnMsg,0x4C4,1220,8,CVC_I,,APM_FR_Warning_Flag_10,21,1,Motorola,Unsigned,1,0,0,1,,,,,Cảnh báo,Khi phát hiện trạng thái cảnh báo,Cảnh báo: APM_FR_Warning_Flag_10,Trung bình,"Kiểm tra hệ thống liên quan, xem lại mã lỗi"
321,APM_FR_WarnMsg,0x4C4,1220,8,CVC_I,,APM_FR_Warning_Flag_11,22,1,Motorola,Unsigned,1,0,0,1,,,,,Cảnh báo,Khi phát hiện trạng thái cảnh báo,Cảnh báo: APM_FR_Warning_Flag_11,Trung bình,"Kiểm tra hệ thống liên quan, xem lại mã lỗi"
322,APM_FR_WarnMsg,0x4C4,1220,8,CVC_I,,APM_FR_Warning_Flag_12,23,1,Motorola,Unsigned,1,0,0,1,-,,,,Cảnh báo,Khi phát hiện trạng thái cảnh báo,Cảnh báo: APM_FR_Warning_Flag_12,Trung bình,"Kiểm tra hệ thống liên quan, xem lại mã lỗi"
